Acessos;CorFolhaApical;CorPeciolo;CorFolhaDesenv;CorNerv;CorCortexCaule;CorExternaCaule;CorEpidCaule;CorRamosTerm;CorExternaRzs;CorCortexRzs;CorPolpaRzs;NLobulos;Pubescencia;FormaLobuloCentral;PosicaoPeciolo;Sinuosidade;ComprEstip;HabCrescCaule;TipoPlan;MargEstip;HabRamif;NiveisRam;ProemCicatrizesFolhas;FormaRzs;TxtEpidermeRzs;PresPedunculoRzs;PosicaoRzs;Flowering;DestqPelicRz;DestqCortexRz;ConstrRzs;ComprFilotaxia;AnguloRamif;ComprLobulo;LargLobulo;RelComprLar;ComprPeciolo;EspEntreCasca;ComprMedRzs;DiamMedRzs;HCNPic;NR;PA;DRY;DMCsg;PTR;PPA;IC;AP
1469;BGM-2193;3;3;5;3;2;5;4;3;4;1;1;5;1;5;3;7;5;1;1;1;1;1;2;2;7;0;3;1;3;3;2;5;0;15.42;4.08;3.847834227;20.78;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;3.11730223802744;5.17486399615701;33.9595042023557;15.1539299747039;13.8357230240726;60.7937551049218;1.54296418717189
1475;BGM-2200;5;5;5;3;3;7;1;3;1;3;1;3;1;5;3;7;5;1;1;1;2;1;1;3;3;0;2;0;3;3;3;3;90;17.32;5.34;3.247968135;23.84;2.103333333;27.33333333;64.54333333;7.87916783307483;3.66539328719461;3.92134421199285;6.79849856521777;33.037202546216;18.8049174145567;16.9319705251614;49.8956134210439;1.6297888693006
1477;BGM-2202;7;5;5;3;3;6;3;5;1;1;1;5;1;5;7;7;5;1;1;1;2;1;1;1;3;3;3;0;4;3;3;3;90;16.22;4;4.073528694;23.84;1.646666667;30;56.64666667;7.80486287045115;4.26262077883774;3.48262219461426;6.18606880859296;33.5686766862708;19.8937848142316;16.3282509901194;55.3816178091756;1.70350845266535
1479;BGM-2205;7;5;5;3;3;8;2;3;4;3;1;1;0;5;3;3;5;1;2;1;2;2;2;2;7;0;3;1;4;3;2;7;150;17.5;5.96;2.930630111;26.3;2.35665841452208;26.374466558463;58.7035885462208;7.80486287045115;4.03559442651072;3.77750890364902;4.77809405322099;33.8910101827271;12.792272485988;15.6722884992523;41.460672922782;1.80327920086009
1480;BGM-2206;7;5;5;3;3;8;2;3;4;3;1;1;0;5;3;3;5;1;2;1;2;2;1;2;7;0;3;1;3;3;1;7;130;14.3;5;2.866483846;17.62;1.353333333;17.33333333;44.11333333;7.7501195148716;3.30643790361635;4.00124008053781;6.03636545982231;36.2510667176191;10.8268552170711;14.2861525883842;41.6052285078592;1.68439995743129
1482;BGM-2208;7;5;5;3;3;6;3;5;4;3;1;3;0;5;7;7;5;1;2;2;2;3;1;2;7;0;3;1;4;3;3;7;160;14.5;5.24;2.776675943;17.06;1.22;22.66666667;42.02666667;7.87916783307483;3.68086550200402;3.7776198279149;5.9625235624557;36.8229386033505;12.8746253901411;16.4523292273152;36.6293150990342;1.58209128125362
1483;BGM-2209;5;7;5;3;3;9;2;5;4;3;1;5;1;2;7;7;5;1;1;1;2;1;1;1;7;5;3;1;3;3;1;3;80;12.34;4.24;2.915147426;18.82;2.323333333;25.55555555;59.51888889;4.61247400786698;3.38965224049463;3.61292792206321;5.07866394683391;35.8348131478874;12.1132939979043;14.2424168830567;45.7188419506925;1.86631388349937
1487;BGM-2215;3;5;5;3;3;6;2;5;4;3;1;5;1;5;3;7;5;1;1;1;2;2;2;2;7;0;2;0;4;3;3;3;90;17.36;4.5;3.854172603;24.46;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;3.41620027860055;5.82522938428091;32.3639822964901;20.0366759801532;20.79886980552;46.7007456231461;1.8193248378002
1490;BGM-2218;7;1;5;3;1;4;1;3;1;1;1;5;1;5;3;7;5;1;2;1;2;1;2;2;3;0;2;0;4;3;1;3;90;17.4;4.78;3.641300651;26.1;1.506666667;30;56.13666667;4.16715242690383;4.57825396094966;3.36911683466504;6.35499088938937;36.9378963229708;24.937889679861;21.960243693588;50.9460043908375;1.88722883725066
1514;BGM-2249;7;7;5;5;3;8;2;5;3;3;1;5;1;5;7;7;5;1;1;1;1;0;2;4;7;0;3;0;3;5;2;5;0;17.88;4.66;3.83764466;28.88;2.133333333;27.33333333;66.36666667;5.36825837763563;3.43179563073405;2.8806981879348;5.66452967852624;34.6071208095799;16.9857979381185;18.5733238245061;46.4174385629088;2.28086767183704
1516;BGM-2253;3;7;5;3;3;9;3;3;3;3;1;5;1;5;3;7;5;1;1;1;2;1;2;2;7;0;2;0;4;3;2;3;90;17.38;4.7;3.702813299;25.86;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;3.39244177923109;6.56212105815304;34.317571008767;22.7874344463995;18.5748275083244;53.1085332548983;1.76536300897769
1545;BGM-2294;5;7;3;5;3;8;1;5;3;2;1;5;1;5;7;3;5;1;1;1;1;0;2;3;7;5;2;0;4;3;3;5;0;16.02;4.5;3.57030563;30.56;1.513333333;20;56.81666667;2.88128033893258;3.80079350680474;3.0371644600474;6.26039904163884;34.7027066068442;21.4880760783889;22.0189550149777;48.1612072625752;2.12236088254834
1561;BGM-2342;5;3;5;3;3;9;3;3;3;1;2;5;1;4;3;7;5;1;2;1;2;2;1;3;7;0;3;0;3;3;3;5;95;7.4;1.62;4.623275336;13.72;1.866666667;16.33333333;51.26333333;5.44217565836159;4.03559442651072;3.36264792522726;7.1843365943411;34.5432639601562;16.3860293382848;16.9519417325973;47.2094417664895;1.98343284570933
1562;BGM-2343;7;3;5;3;3;9;3;5;3;1;2;5;1;5;3;7;5;1;2;1;2;3;1;3;7;0;2;0;3;3;1;3;90;12.22;3.88;3.183763237;17.54;1.713333333;26.66666667;47.56;6.311938060097;4.03559442651072;3.19053552569674;7.8759309031267;35.89637094122;19.6784261232134;15.8936575780409;55.9388404704584;1.93246538373201
1572;BGM-2354;7;3;5;3;3;7;1;3;3;1;1;5;1;3;3;3;5;1;2;1;1;0;2;3;7;5;3;0;4;3;1;5;0;8.8;1.44;6.157088989;10;2.123333333;29;62.63;7.39414606345494;3.30003512694395;3.34767613413001;5.36819293991657;32.5526403762568;15.0593307792857;11.1841181724859;62.6116022552575;1.71620201711676
1578;BR-11-24-156;3;7;3;5;3;9;4;3;4;1;1;5;1;5;1;3;5;1;1;1;2;2;2;3;7;0;3;0;3;3;2;3;100;15.42;5;3.091467366;23.56;2.953333333;40.66666667;75.20333333;7.73240558075655;5.00709464176779;3.04529484003828;7.26331178350824;36.358527911874;26.6680020727875;21.1639520467063;55.3966798572336;2.18173081042911
1579;BR-11-34-41;3;3;3;3;2;5;4;3;4;3;1;3;1;5;5;7;5;1;2;1;3;2;2;3;7;5;3;1;4;3;2;7;90;14.98;3.9;3.853508323;19.24;2.463333333;27.66666667;72.79333333;3.9630593559724;6.33469830171752;2.71209451827301;8.40449809836846;33.1183012417035;33.6108477785051;27.7081056318168;53.1541775654398;2.29427398096233
1590;BRS-Formosa;7;3;5;3;2;8;1;3;3;1;1;5;1;4;3;7;5;1;1;1;2;2;1;2;7;0;2;0;4;7;1;7;90;20.08;3.38;5.965901116;31.5;2.446666667;27.21333333;63.15833333;6.15973158915482;5.46678166382416;2.3139657520092;8.06916789022977;35.4075805707108;26.7220489562498;17.6367469142902;59.8508455309445;1.8270402572426
1595;BRS-Kiriris;3;7;5;3;1;5;4;3;4;1;1;5;1;5;3;7;5;1;1;1;2;2;1;2;7;0;2;0;3;3;2;7;90;19.66;5.4;3.650786436;27.3;2.75;29.91666667;61.16666667;5.52098656420585;5.36611881306326;2.62891435840504;8.78959841898763;35.136856557414;29.6111128089299;19.3926464020431;60.7117090302296;2.13755715488345
